rely, 2
distinction, 6
draw, 6
clean, 1
line, 6
instrumental, 1
isenberg, 5
accord, 8
prolific, 1
victorian, 1
walter, 7
pater, 3
end, 4
mean, 18
inhere, 2
completely, 1
saturate, 1
constant, 1
effort, 1
obliterate, 1
version, 8
target, 1
obscure, 2
insignificant, 1
powerful, 2
originate, 1
appreciation, 17
arthur, 7
danto, 4
famously, 1
andy, 1
warhol, 1
brillo, 1
box, 1
installation, 1
formally, 1
indistinguishable, 1
aren, 2
t, 8
whether, 9
must, 8
apply, 4
dickie, 4
cover, 2
available, 8
context, 9
institution, 1
pattern, 3
guyer, 11
further, 10
kendall, 3
walton, 8
likewise, 1
depend, 3
while, 6
purely, 5
effectively, 2
mark, 5
readily, 2
why, 4
pleasant, 5
let, 3
alone, 2
doesn, 2
help, 2
here, 13
growth, 3
consummation, 1
enough, 3
justify, 1
time, 9
money, 1
spend, 1
pursue, 1
although, 10
grace, 1
accept, 3
among, 4
conceive, 4
objective, 4
inhering, 1
capacity, 11
start, 2
posit, 1
dependence, 1
very, 12
empiricism, 2
clercq, 3
experiential, 2
account, 4
james, 2
british, 23
point, 17
lockean, 1
secondary, 2
nothing, 4
sensation, 7
primary, 4
i, 6
accordingly, 1
empiricist, 6
endorse, 4
sublimity, 12
addison, 4
connection, 3
mr, 1
lock, 1
directly, 5
letter, 3
edmund, 3
burke, 5
act, 4
mechanically, 1
upon, 9
intervention, 1
sens, 3
treatise, 4
david, 4
hume, 12
similar, 4
treatment, 1
introduce, 1
following, 1
emphasis, 5
less, 6
frisson, 2
inspire, 2
activity, 11
joseph, 2
greatness, 1
rude, 1
magnificence, 1
faculty, 14
grasp, 2
capture, 5
full, 2
originator, 2
anglophone, 1
consider, 14
painful, 2
terrify, 1
behold, 1
distanced, 1
modify, 1
actually, 5
noxious, 1
capable, 2
delight, 3
read, 4
arouse, 2
sweet, 1
shudder, 1
rush, 1
through, 7
every, 3
fiber, 1
wing, 2
press, 86
stop, 1
since, 7
thereby, 8
need, 13
trouble, 3
precisely, 5
lead, 4
deny, 7
confusion, 1
reid, 4
charge, 1
abuse, 2
word, 4
denote, 1
talk, 1
commentator, 2
agree, 7
isn, 3
anything, 2
suspect, 1
genuinely, 2
moran, 6
sibley, 13
worry, 1
matthen, 4
serious, 3
issue, 3
o, 9
same, 16
cleanly, 1
separable, 2
bearer, 1
utterly, 1
individual, 17
undetachable, 1
characterization, 2
simply, 10
principle, 16
get, 3
forgery, 1
hallucinated, 1
seem, 14
unacceptable, 1
couple, 1
possible, 14
davy, 3
levinson, 20
absence, 3
elsewhere, 1
intuition, 4
peacocke, 13
second, 6
problem, 3
hard, 3
dismiss, 1
reorientation, 1
little, 3
via, 8
demonstrative, 2
report, 1
instead, 6
usually, 2
contestably, 1
attest, 2
beyond, 6
seminal, 1
essay, 29
standard, 2
taste, 11
subtly, 1
amend, 1
cavell, 4
fit, 3
liking, 2
thus, 8
univocal, 1
lasting, 1
approval, 1
judge, 2
sensitive, 1
practice, 3
unprejudiced, 1
still, 7
entangle, 1
constitutively, 2
idealize, 1
restriction, 3
dependent, 1
anticipate, 1
yet, 3
reach, 1
shift, 2
bring, 8
attribution, 4
merited, 3
due, 3
distinguish, 8
merely, 7
satisfy, 2
felt, 7
perceived, 1
feel, 48
meant, 1
good, 5
authoritative, 1
engage, 6
unconstrained, 1
serve, 4
appetite, 2
perceiver, 6
claimed, 1
everyone, 2
ought, 2
emphatic, 1
previous, 1
mathematically, 1
infinitude, 1
dynamically, 1
look, 4
total, 5
massive, 1
monstrous, 1
resist, 4
practical, 9
pleased, 1
overcome, 1
limitation, 3
direct, 4
inherent, 3
symmetrical, 1
reflect, 2
strictly, 4
tempt, 1
attribute, 9
universal, 5
innovation, 2
consists, 1
suggestion, 2
easy, 2
attempt, 4
eaton, 3
hamawaki, 2
ginsborg, 3
gorodeisky, 8
interpret, 4
phenomenal, 3
tone, 4
labukt, 3
bramble, 3
pro-attitude, 3
attitude, 13
intentional, 2
kriegel, 3
forthcoming, 9
compare, 4
despite, 2
difficulty, 1
recent, 3
scruton, 14
face, 4
accuracy, 1
contextualization, 1
match, 2
intention, 4
create, 7
wimsatt, 6
research, 6
pull, 1
apart, 1
universally, 2
across, 3
people, 6
magnum, 1
opus, 1
search, 3
originally, 3
marcel, 6
proust, 9
narrator, 3
individualized, 1
demand, 12
scene, 7
resistance, 1
richard, 7
nick, 6
riggle, 8
nussbaum, 5
landy, 5
chs, 1
michelangelo, 1
statue, 2
waimea, 1
canyon, 1
awe, 2
yourself, 4
wonder, 2
moment, 2
assume, 1
meet, 1
disinterested, 7
entirely, 4
positive, 12
evaluation, 12
correct, 2
correctness, 3
best, 2
bear, 3
dissociation, 1
direction, 1
incorrect, 1
rest, 3
then, 10
inappropriate, 1
share, 7
almost, 3
inconceivable, 1
clash, 3
negative, 1
abominable, 1
london, 28
superb, 1
symptom, 1
nelson, 7
goodman, 11
affect, 11
rarely, 2
movement, 4
personality, 2
differs, 1
last, 3
deeply, 4
coloration, 1
simple, 3
unexpressive, 1
rothko, 1
famous, 7
field, 1
regardless, 1
position, 6
paradigmatically, 1
former, 3
roughly, 2
four, 1
differ, 1
creator, 11
appreciator, 5
transfer, 10
projection, 7
correspondence, 20
transformation, 7
alternative, 2
taxonomy, 1
matravers, 9
debate, 4
lively, 2
robinson, 2
gaut, 9
kivy, 4
boghossian, 2
montero, 2
cochrane, 2
wiltsher, 2
kania, 2
explanation, 1
inner, 5
shared, 1
spectator, 7
percipient, 1
reader, 2
preface, 2
lyrical, 2
ballad, 2
poet, 13
william, 4
wordsworth, 3
identify, 2
poetry, 17
prose, 1
spontaneous, 1
overflow, 1
recollect, 1
tranquillity, 1
heat, 1
previously, 2
learn, 2
communal, 1
champion, 1
russian, 1
novelist, 3
leo, 2
man, 10
consciously, 3
external, 1
sign, 2
hand, 2
live, 2
infect, 1
someone, 3
undergo, 1
joy, 4
spiritual, 2
union, 1
associate, 5
intermediate, 1
clarificatory, 1
step, 2
organized, 1
inside, 2
lecture, 7
schleiermacher, 2
communicate, 3
audience, 2
clarify, 4
painter, 4
curator, 1
roger, 7
fry, 3
life, 23
rouse, 2
specifically, 2
cut, 2
off, 3
motivate, 2
action, 4
retrospect, 1
popular, 6
she, 5
langer, 8
moreover, 1
quite, 3
fundamentally, 6
distract, 1
consumer, 1
ruskin, 5
turner, 1
far-away, 1
beholder, 1
impression, 5
reality, 5
french, 5
admirer, 1
episode, 2
unique, 1
véron, 2
writing, 7
secretion, 1
innermost, 1
denouement, 1
recognition, 2
awareness, 3
revelation, 1
method, 2
impossible, 1
qualitative, 2
difference, 5
uniqueness, 1
fashion, 1
appear, 2
remain, 3
ever, 1
secret, 1
regain, 1
externalization, 1
consciousness, 4
essential, 18
expressiveness, 2
too, 7
stance, 6
derive, 2
psychological, 3
empathy, 12
einfühlung, 1
lipps, 9
titchener, 2
theorist, 8
mentally, 1
mystically, 1
vischer, 11
project, 4
ourselves, 4
physical, 13
item, 3
dynamic, 2
hermann, 2
lotze, 2
transport, 1
quote, 2
lee, 8
anstruther-thomson, 8
robert, 6
my, 3
mediate, 1
size, 1
stretch, 1
expand, 2
bend, 1
confine, 1
myself, 1
swiss, 1
historian, 1
heinrich, 2
wölfflin, 6
submit, 1
soulification, 1
projective, 7
actual, 7
working, 1
motor, 1
nerve, 1
relate, 5
closely, 5
oneself, 2
theodor, 5
insist, 2
imitation, 2
involved, 1
belonging, 2
wholly, 2
identical, 2
belong, 8
vernon, 3
name, 1
violet, 1
paget, 1
co-wrote, 1
her, 2
lover, 1
fellow, 1
clementina, 3
surface, 1
spatial, 1
put, 11
psychologist, 1
herbert, 4
sidney, 2
langfeld, 7
analysis, 3
stand, 2
note, 10
varies, 2
motion, 2
onto, 3
gestural, 1
trace, 5
disagree, 1
example, 4
voluntary, 3
involuntary, 1
puffer, 6
literally, 6
bodily, 5
activation, 2
nervous, 1
system, 9
base, 5
remember, 1
disagreement, 1
pale, 1
consistency, 1
none, 1
amenable, 2
identification, 4
ancestor, 2
accessible, 1
liveliness, 1
lessening, 1
loneliness, 1
naturally, 1
harmonious, 4
intrinsically, 2
empathic, 1
observer, 1
concern, 6
architecture, 2
remarkably, 1
sound, 3
paradoxical, 1
ear, 1
oddity, 1
descendant, 2
fictional, 1
persona, 1
experiencing, 1
affinity, 2
ii, 3
exploit, 4
elicit, 1
whereas, 1
relation, 8
meaning, 9
already, 3
virtue, 2
manifest, 4
twentieth, 2
significance, 3
manifestly, 1
resemble, 1
correspond, 4
significantly, 3
susanne, 2
key, 4
dance, 2
commentary, 1
close, 3
logical, 1
similarity, 1
attenuation, 1
flow, 2
stow, 1
conflict, 5
resolution, 2
speed, 1
arrest, 1
terrific, 2
excitement, 1
calm, 1
subtle, 3
dreamy, 1
lapse, 1
sentience, 1
subjectivity, 2
import, 1
everything, 2
characterize, 3
vital, 1
existence, 8
conventional, 1
symbolization, 1
transmission, 1
indeed, 5
mostly, 1
beside, 1
extent, 3
pervasive, 1
exhilaration, 1
reveal, 1
created, 1
virtual, 1
frieze, 1
once, 3
amazingly, 1
erase, 1
comparison, 2
plain, 1
intellectually, 1
satisfying, 1
space, 3
mirror, 5
sentiment, 2
formulate, 3
factual, 1
audible, 1
inseparably, 1
artists, 1
intend, 4
ing, 1
inwardly, 1
hear, 6
herself, 2
noordhof, 2
galgut, 2
decode, 1
unfamiliar, 1
diagram, 1
participate, 1
meaning-making, 1
meaning-interpretation, 1
label, 2
stress, 1
inseparable, 2
notice, 3
melody, 1
sad, 5
amendment, 1
nearby, 1
christopher, 2
metaphorically, 1
represent, 2
isomorphism, 2
sadness, 3
subpersonal, 1
process, 7
causally, 1
phenomenology, 8
crucial, 1
decompose, 1
added, 1
integrated, 1
indecomposable, 1
vigorously, 1
davies, 2
commitment, 3
ordinary, 3
transform, 4
art-making, 1
inextricably, 1
bind, 2
up, 8
bosanquet, 5
ducasse, 3
cassirer, 3
bernard, 3
propound, 1
ultimate, 1
aim, 2
embodiment, 5
attach, 1
annexed, 1
detail, 2
exist, 2
enjoy, 5
circumstance, 2
operation, 1
mode, 11
enable, 2
vividly, 2
dumb, 1
systematically, 2
benedetto, 4
interaction, 1
communication, 3
fleeting, 2
clarified, 1
happen, 4
public, 2
manifestation, 1
convert, 1
ed, 92
song, 1
outward, 1
unusual, 2
retain, 2
elaborate, 1
release, 4
dominate, 1
attend, 6
affect-laden, 1
stabilize, 1
perpetuate, 1
humean, 1
confer, 1
colouring, 1
therefore, 2
somewhat, 3
insofar, 5
production, 2
noise, 1
colour, 1
assert, 1
mastery, 1
self, 5
importantly, 1
consumer-side, 1
reception, 1
transferred, 1
interpretation, 4
symbol, 1
repetition, 1
fear, 3
hearer, 1
him, 4
hence, 1
become, 5
coleridge, 3
ours, 2
spectator-side, 1
level, 1
purge, 1
recognize, 2
control, 1
complicate, 1
literature, 7
elucidate, 1
hopkins, 3
clarification, 2
freedom, 5
raw, 2
imaginatively, 2
modal, 1
profile, 2
change, 1
square, 1
front, 1
cube, 1
elusive, 1
objectification, 4
inextricable, 1
prove, 1
enduringly, 1
sircello, 2
p, 1
tormey, 2
acquaintance, 12
eighteenth-century, 2
reflection, 6
god, 2
creative, 3
longer, 2
aristotle, 6
poetics, 3
drama, 5
moral, 7
cousin, 2
mcmahon, 3
trend, 1
incorporate, 1
goldman, 5
historical, 3
romanticism, 4
post-kantian, 1
idealism, 5
intersection, 1
existentialism, 2
samuel, 2
taylor, 2
critical, 9
biographia, 2
literaria, 2
treated, 1
creation, 3
source, 9
entertain, 2
fantasy, 2
proto-idealist, 1
vein, 2
spirit, 11
locus, 1
germany, 2
poet-philosopher, 1
johann, 1
christian, 3
hölderlin, 2
construct, 1
messy, 1
fabric, 1
retrospective, 1
reverence, 1
touchstone, 1
romantic, 10
pursuit, 3
attain, 1
keats, 2
conclude, 2
ode, 1
grecian, 1
urn, 1
old, 2
age, 2
shall, 1
generation, 1
waste, 1
thou, 2
shalt, 1
midst, 1
woe, 1
whom, 1
st, 1
ye, 2
earth, 2
schlegel, 4
study, 12
sophocles, 1
compose, 2
effortlessly, 1
concrete, 6
absolute, 3
infinite, 2
somehow, 1
universe, 4
believe, 1
poetical, 1
sort, 1
epic, 1
circumambient, 1
image, 1
conceptualized, 1
descriptive, 1
achieve, 2
pessimism, 2
irony, 1
thematization, 1
systematic, 1
proposal, 1
permeate, 1
schelling, 6
transcendental, 2
unconscious, 2
infinity, 1
aware, 2
temporary, 1
apparent, 1
reprieve, 2
fine, 6
sensual, 1
stimulation, 1
recreation, 1
relaxation, 1
fatigue, 1
theorization, 1
representation, 9
pick, 2
primal, 1
intimate, 1
eternal, 1
immediate, 2
objectivity, 5
grade, 1
choose, 1
violent, 1
tear, 1
genius, 2
devote, 1
forget, 3
constantly, 2
bore, 1
satisfaction, 3
pain, 1
frustration, 4
passive, 1
result, 1
tragic, 2
side, 2
eye, 1
oppose, 4
possibly, 2
positively, 3
negatively, 1
raise, 2
above, 12
mood, 1
sight, 2
outside, 1
extrapolation, 1
priority, 1
respect, 5
georg, 4
wilhelm, 3
posthumously, 1
rational, 3
self-determining, 2
being, 4
sensuous, 1
presentation, 1
contemplation, 3
scale, 1
minded, 1
imperfect, 2
endless, 1
high, 2
presentment, 1
supplant, 1
hegelian, 2
consequence, 1
happy, 1
drawback, 1
revelatory, 1
pit, 1
endeavor, 1
competition, 1
scientific, 1
poe, 4
gotshalk, 4
phenomenologists, 1
existentialist, 4
origin, 6
phenomenologist, 2
martin, 5
heidegger, 7
initially, 1
centrality, 2
much-vaunted, 1
thingly, 1
abstracted, 1
neo-hegelian, 1
around, 2
foreground, 2
readiness-to-hand, 2
physicality, 2
clump, 1
fail, 1
expect, 1
break, 1
contemplate, 2
struggle, 2
against, 4
blunt, 1
constraint, 2
set, 2
basis, 1
van, 1
gogh, 1
worn, 1
dirty, 1
peasant, 1
shoe, 1
temple, 4
exemplify, 1
unconcealedness, 1
atheist, 1
jean-paul, 3
sartre, 7
found, 1
husserl, 1
nausea, 4
devoid, 1
agency, 2
absurd, 2
antoine, 1
roquentin, 3
absurdity, 4
contingently, 1
narrative, 1
patterned, 1
unfolding, 1
order, 8
series, 1
jazz, 1
vocalist, 1
necessity, 3
inevitable, 1
strong, 1
love, 3
voice, 1
fullness, 1
prepare, 1
advance, 1
die, 1
ecstatic, 1
listening, 1
extrapolate, 2
exercise, 2
impose, 2
relationship, 2
nauseating, 1
cure, 1
group, 1
optimistic, 1
pessimistic, 1
albert, 2
camus, 2
inescapable, 1
defy, 1
go, 4
living, 1
anyway, 1
nagel, 2
complicated, 1
escape, 2
reject, 2
promise, 4
impossibility, 1
survey, 1
variously, 2
frank, 2
heterogeneous, 1
class, 1
elegance, 1
charm, 2
brady, 3
multiple, 1
stecker, 4
diffuse, 1
correspondingly, 1
pressure, 2
typical, 1
exception, 2
obvious, 1
option, 1
delineate, 1
interlocutor, 1
aestheticist, 1
sake, 6
amongst, 3
essayist, 1
gautier, 2
baudelaire, 2
rebel, 1
however, 3
propose, 5
joyful, 2
relief, 1
liberate, 2
temporarily, 1
domination, 2
fourth, 2
fifth, 1
finally, 2
iii, 2
intrinsic, 1
suitedness, 1
goodness, 2
skill, 1
compliate, 1
hedonic, 3
begrudgingly, 1
enviously, 1
grumpily, 1
genuine, 3
trivially, 1
follow, 2
limit, 1
derives, 2
biologically, 1
limited, 1
number, 1
proponent, 1
feagin, 2
privative, 1
stricture, 1
discursive, 1
liberation, 4
matherne, 5
willing, 1
creature, 1
vacillate, 1
desire, 7
boredom, 1
will-less, 1
painless, 1
timeless, 1
modern, 13
unexpressed, 1
murky, 1
couldn, 1
catharsis, 3
aristotelian, 5
himself, 2
tension, 1
pity, 1
epistemic, 1
symbolic, 1
superior, 1
transparent, 1
dodge, 1
seriously, 1
discovery, 1
commune, 1
connect, 2
react, 1
traditional, 2
excludes, 1
binding, 1
restrict, 1
vastly, 3
description, 2
generalize, 1
contrary, 3
individualizes, 1
generalization, 2
incompatible, 2
endure, 1
worldly, 1
inevitably, 1
broken, 1
incompatibility, 1
substratum, 1
analog, 1
syntactic, 2
density, 2
semantic, 1
repleteness, 1
sharply, 1
language, 4
unasserted, 1
seeing-as, 4
hearing-as, 1
etc, 1
reliance, 1
plausibly, 2
run, 1
surely, 1
interpenetration, 1
undergirds, 1
argument, 2
assign, 1
chaos, 1
picasso, 1
guernica, 1
chaotic, 2
genre, 1
guernicas, 1
brashly, 1
three-dimensional, 1
flat, 1
mute, 1
gentle, 1
rare, 4
strawson, 2
appraisal, 2
rationalist, 2
alongside, 2
sophisticated, 2
synthesiz, 1
e, 1
manifold, 1
non-aesthetic, 3
rule, 2
schema, 1
today, 2
whatsoever, 3
exactly, 1
küplen, 2
comprehensive, 3
ally, 1
summarize, 1
fuse, 1
organic, 1
synthesis, 1
multiplicity, 1
agent, 1
disputable, 1
novelist-philosophers, 1
playing, 2
unmixed, 1
accommodate, 1
carefully, 1
spencer, 2
groos, 3
influentially, 1
fiction, 2
make-believe, 2
constrain, 2
prescription, 1
story, 1
picture, 3
game-like, 1
model, 1
kid, 1
toy, 1
undergird, 1
synthetic, 1
mess, 1
undergirded, 1
currently, 2
inform, 1
disparate, 1
immediately, 1
percy, 2
bysshe, 2
light, 1
contain, 1
integrity, 1
require, 3
copy, 1
endeavour, 1
dilman, 2
amplification, 1
build, 1
expansive, 1
willed, 1
aspectual, 1
seeing, 1
shade, 1
blue, 3
quick, 1
perfectly, 2
appropriate, 4
rationality, 2
recreate, 1
imaginary, 2
spoke, 2
dufrenne, 2
regulative, 1
constitutive, 1
recompose, 1
comparable, 1
original, 3
producer, 1
underwent, 1
ordering, 1
organization, 1
experienced, 1
france, 2
abbé, 1
jean-baptiste, 2
du, 4
bos, 4
occurrent, 1
languor, 1
everyday, 2
passion, 1
effect, 2
specify, 1
goal, 1
rise, 1
singularly, 1
moore, 4
brief, 2
remark, 1
principia, 2
ethica, 2
praise, 1
ability, 1
ecstasy, 1
dean, 2
peculiar, 1
provoke, 1
presume, 1
agreement, 2
oversight, 1
phlogiston, 1
recently, 1
jesse, 2
prinz, 2
moderate, 1
variable, 1
successfully, 1
concomitant, 1
viva, 2
cognitively, 2
gauge, 1
purposed, 1
surprising, 1
independent, 2
wrap, 1
motive, 3
striving, 2
ordinarily, 1
motif, 3
speaking, 1
unconcerned, 1
counterpart, 1
ashley, 1
persuasively, 1
johannes, 2
scotus, 2
erigena, 3
divisione, 3
naturae, 3
visible, 1
ethical, 2
illustrate, 1
coin, 1
purchase, 1
arise, 1
self-love, 1
prospect, 4
advantage, 1
deriv, 1
d, 10
convenience, 1
zemach, 2
classify, 1
moses, 2
arousal, 1
possess, 2
remote, 1
urge, 1
lesson, 1
vii, 1
dedicate, 1
unification, 1
aesthetician, 1
karl, 4
moritz, 2
pleasantly, 1
unselfish, 1
thinking, 1
forth, 1
trans, 43
