artistic, 1
self-creation, 2
assertion, 1
cultivation, 1
inner, 2
admit, 1
tendentially, 1
somewhat, 2
crocean, 3
fspn, 8
endorse, 4
acquisition, 1
faith, 2
self-discipline, 1
independence, 1
severely, 1
castigate, 1
tendency, 5
passive, 4
indifference, 1
echo, 2
whose, 4
champion, 1
outcome, 1
law, 4
integral, 7
vision, 2
adoption, 1
invigorating, 1
supplant, 1
failed, 2
welcome, 1
proof, 1
evidence, 1
idealist, 1
version, 3
imagine, 2
master, 1
spiritual, 1
teach, 1
proletariat, 4
consciously, 1
aware, 1
mission, 1
history, 10
ascetic, 1
pedagogic, 1
humanism, 2
appeal, 2
invest, 1
slow, 1
advance, 4
unionism, 2
application, 2
reason, 3
regard, 4
attitude, 4
reform, 3
on-high, 1
instead, 4
grass-roots, 1
self-organization, 1
integrity, 1
autonomy, 2
uniquely, 3
worldview, 4
anarchist, 2
look, 4
libertarian, 1
below, 4
levy, 2
original, 2
initiative, 5
know, 1
democracy, 4
promote, 3
biennio, 1
red, 1
unrest, 1
topic, 5
nascent, 1
contribution, 1
more, 8
concrete, 3
direction, 5
wrest, 1
management, 1
production, 6
council, 2
formerly, 1
grievance, 1
actual, 2
community, 1
spontaneously, 1
independent, 3
limit, 2
focus, 7
planning, 1
control, 1
occupy, 2
respond, 2
passively, 1
rather, 9
agent, 3
type, 5
inside, 2
replace, 2
discredited, 1
parliamentary, 2
reach, 1
emerge, 3
organically, 1
person, 2
administrative, 2
producer, 2
administer, 1
isolated, 1
separate, 4
everyday, 2
instantiate, 1
polity, 5
around, 3
participatory, 1
hierarchical, 2
through, 7
relay, 1
manage, 1
reconcile, 1
liberty, 2
oppose, 1
liberalism, 2
atomistic, 1
individual, 4
give, 2
way, 6
organizationally, 2
orient, 2
labor, 1
communal, 1
priority, 1
organic, 7
relate, 2
whole, 2
potentially, 2
illiberal, 1
assume, 1
substantive, 1
agreement, 3
sbarberi, 2
giovanni, 2
gentile, 4
actualism, 1
conscience, 1
create, 4
idea, 5
ethical, 6
stato, 1
etico, 1
coercion, 6
essentially, 1
indistinguishable, 1
anti-liberal, 1
sentiment, 1
wake, 1
chime, 1
disenchantment, 1
elite-led, 1
away, 2
undermine, 1
commit, 1
centralized, 2
strict, 1
bolshevik, 1
wholesale, 1
volta, 1
face, 1
realization, 1
incapable, 1
indeed, 1
understanding, 2
onwards, 1
leninist, 3
frame, 2
notable, 2
coherent, 2
novel, 1
show, 1
fragment, 1
formalistic, 1
specific, 3
attention, 5
structure, 7
distinctive, 2
cultural-political, 1
mass-based, 4
incorporate, 2
peasantry, 4
point, 2
mature, 1
think, 7
critique, 7
formalism, 1
wasn, 1
t, 1
objective, 4
impose, 1
deduce, 1
principle, 8
surprising, 1
mobilize, 4
populace, 1
reveal, 1
just, 3
intellectually, 1
unprepared, 1
received, 2
violent, 2
seizure, 2
midst, 1
catastrophic, 1
note, 9
september, 1
country, 1
possess, 2
organizational, 2
reserve, 2
instance, 1
automatically, 1
instability, 1
because, 2
peripheral, 1
observe, 3
broad, 1
stratum, 1
intermediary, 1
steer, 2
them, 4
question, 7
explore, 8
neglected, 1
disintegration, 1
giustino, 1
fortunato, 1
ideologically, 2
legitimate, 1
perform, 1
prevent, 2
bloc, 3
believe, 1
unlikely, 1
short, 1
term, 5
supporting, 1
overcome, 2
even, 2
constrained, 1
horizon, 2
plane, 2
others, 1
unplanned, 1
interruption, 1
depth, 1
quaderni, 3
carcere, 4
comprise, 2
thousand, 1
page, 1
thematically, 1
essay, 1
observation, 6
comment, 2
qc, 3
number, 1
revise, 1
randomly, 1
conform, 1
plan, 1
research, 3
clue, 1
logic, 2
chronology, 1
drafting, 2
francioni, 2
explicit, 1
guide, 2
might, 1
detention, 1
comparative, 1
pirandello, 1
list, 1
historiography, 1
folklore, 3
heading, 1
appear, 1
uncontroversial, 1
preoccupy, 1
feature, 1
analyze, 2
organizing, 1
constraint, 2
repercussion, 1
humanistic, 1
training, 1
extend, 2
deepen, 1
schwarzmantel, 2
often, 5
innovation, 2
hence, 1
egemonia, 1
signify, 1
usually, 2
hegemonic, 7
ally, 2
nation, 2
rely, 1
exclusively, 5
meaning, 2
hypothesis, 1
consensual, 3
progressively, 1
expand, 4
femia, 3
empirical, 5
sometimes, 1
methodological, 1
device, 1
alongside, 1
broadly, 1
highlight, 2
inseparability, 1
signal, 1
enquiry, 1
unavoidably, 1
implicate, 1
u, 1
appreciate, 1
disparate, 1
accent, 1
start, 1
sociological, 2
reconstruction, 1
discussion, 3
hinge, 1
developed, 1
western, 4
found, 2
generation, 1
solely, 1
deployment, 1
army, 1
court, 1
suggestion, 1
above, 2
available, 3
mid-nineteenth, 1
tend, 4
cultivate, 1
threat, 3
long, 2
except, 1
command, 1
spontaneous, 1
fail, 3
spn, 54
distinction, 1
refer, 5
understood, 2
balance, 1
hostile, 1
dominant, 3
limited, 1
basic, 1
fundamentally, 1
alter, 1
terrain, 1
contest, 1
reduce, 3
mere, 1
unit, 1
intertwine, 2
sturdy, 1
church, 2
unlike, 1
weak, 1
primordial, 1
gelatinous, 1
utilize, 2
trench, 1
protect, 2
disruption, 1
complex, 1
instrument, 1
dominance, 1
civilising, 1
educator, 1
certain, 1
formulate, 2
word, 1
armour, 1
elaborate, 3
insurrectionary, 1
far, 3
applicable, 1
coercive, 1
engage, 3
defense, 1
military, 1
commonplace, 1
manoeuvre, 1
direct, 2
gradual, 2
winning, 1
stronghold, 1
before, 1
necessary, 5
status, 1
diminish, 2
equilibrium, 1
conjuncture, 1
superstructure, 3
propose, 2
blocco, 1
storico, 1
composite, 1
distinct, 2
additionally, 1
possible, 2
gauge, 1
extent, 1
sacrifice, 1
corporate, 2
combined, 1
ch, 1
risorgimento, 2
building, 2
subaltern, 7
occur, 1
without, 3
brief, 1
key, 2
connection, 1
artist, 1
explicitly, 1
category, 1
those, 4
communicate, 1
educate, 3
non-specialists, 1
technician, 1
manager, 1
entrepreneur, 1
bureaucrat, 1
traditional, 5
productive, 2
clergy, 1
remnant, 1
former, 1
stage, 1
retain, 1
prestige, 1
longer, 1
directly, 2
serve, 1
elaboration, 2
construction, 1
assimilation, 1
intellectualism, 1
constitute, 1
americanism, 1
fordism, 1
rationalize, 1
mechanize, 1
still, 3
optimism, 1
ready, 1
notably, 1
devote, 1
considerable, 1
assessment, 1
unparalleled, 1
comparable, 1
pope, 1
catholic, 2
religion, 4
linguistic, 1
dismiss, 3
ordinary, 6
experience, 7
expression, 4
primitive, 1
infantilism, 1
grasp, 4
serf, 1
cement, 2
unify, 2
practice, 1
lived, 1
psychological, 1
validity, 1
conscious, 1
inadequately, 1
important, 2
senso, 1
comune, 1
belief, 3
eternal, 1
largely, 1
uncritical, 1
mode, 2
superstition, 1
nature, 2
reality, 4
conduct, 1
differentiate, 1
simple, 2
folk, 1
resignation, 1
passivity, 1
subordinate, 3
periodic, 1
rebellion, 1
adequately, 1
challenge, 1
green, 2
healthy, 1
nucleus, 1
good, 1
realistic, 1
unitary, 1
systematic, 1
nor, 1
critically, 2
contradictory, 1
contradict, 1
educative, 1
belong, 1
superior, 3
thereby, 1
renovating, 1
exist, 1
embedded, 1
past, 1
explain, 1
ongoing, 1
saw, 2
prevailing, 1
exemplary, 1
nikolai, 1
bukharin, 2
materialism, 11
manual, 2
sociology, 1
deterministic, 1
science, 5
foil, 1
alternative, 1
label, 1
hegelian, 1
labriola, 3
probably, 1
evade, 1
censor, 1
undoubtedly, 1
capture, 1
primacy, 1
approach, 3
theorize, 1
lay, 3
basis, 4
bad, 1
vulgar, 1
search, 1
causal, 1
evolution, 1
positive, 1
sole, 1
knowledge, 5
speculative, 1
method, 1
supposedly, 1
mechanical, 2
regularity, 1
prediction, 3
mistake, 1
natural, 1
dialectic, 1
remedy, 1
defect, 1
rethink, 2
anew, 1
contains, 1
itself, 4
element, 3
construct, 1
total, 4
dialectically, 2
developmental, 1
vehicle, 2
expansion, 1
outlook, 1
affirm, 1
designation, 1
insist, 1
autonomous, 1
idealism, 2
instrumental, 1
historicism, 4
conceive, 5
immanent, 1
undetermined, 1
transcendent, 1
scheme, 1
teleology, 1
historicist, 1
acknowledge, 1
forcefully, 1
importance, 2
factor, 1
erase, 1
conflict, 2
emphasize, 4
aspect, 2
violence, 1
usher, 1
french, 2
ethico-political, 1
socio-economic, 1
gloss, 1
vigorously, 1
absolute, 2
secularisation, 1
earthliness, 1
epistemological, 1
bearing, 1
measure, 1
proposition, 1
moreover, 2
efficacy, 1
overall, 1
engagement, 1
adhesion, 1
non-adhesion, 1
test, 1
rationality, 1
historicity, 1
compare, 1
protestant, 1
reformation, 1
reside, 1
generate, 1
matter, 1
foundational, 1
correspond, 1
hide, 1
rational, 1
consistent, 1
line, 1
argument, 1
momentary, 1
aspiration, 1
superstructural, 1
certainly, 1
odds, 2
objectivist, 1
aversion, 1
structural, 1
morera, 2
whatever, 1
generalizable, 1
attempt, 1
preparation, 1
civilisation, 2
thomas, 3
consider, 1
niccolò, 1
treatise, 2
figure, 2
calculation, 1
image, 1
exemplify, 1
notion, 1
myth, 1
motivating, 1
ideal, 1
phantasy, 1
dispersed, 1
shattered, 1
arouse, 1
organise, 2
diffuse, 1
moderno, 1
principe, 1
jacobin, 2
awaken, 1
national-popular, 2
rupture, 1
world-view, 1
realize, 1
transcend, 1
alone, 1
goal, 1
universal, 1
thus, 3
repository, 1
gather, 1
allied, 1
go, 1
temporary, 1
ensure, 2
disciplined, 2
average, 1
men, 1
endow, 1
cohesive, 1
centralise, 1
disciplinary, 1
intermediate, 1
mutual, 1
centralism, 1
whereby, 1
rank-and-file, 1
once, 1
unquestioningly, 1
obey, 1
rigidity, 1
avoid, 1
continual, 1
adaptation, 1
organisation, 1
matching, 1
thrust, 1
hybrid, 1
classically, 1
reflect, 1
course, 1
closure, 1
representational, 1
optimistic, 1
effectively, 1
cadre, 1
separation, 1
inevitably, 2
sassoon, 3
second, 2
glp, 1
viareggio, 1
literary, 2
prize, 1
six, 1
thematic, 1
volume, 2
selection, 7
four, 1
distance, 1
fragmented, 1
themselves, 1
address, 1
environment, 1
implication, 1
heavily, 1
mediate, 1
geopolitical, 1
scholarship, 1
distinctiveness, 1
highly, 1
martin, 6
precisely, 1
lie, 1
interpretation, 5
compete, 1
core, 2
liguori, 3
initial, 1
shape, 1
pci, 6
palmiro, 2
significance, 1
allegiance, 1
ussr, 1
acceptable, 1
suit, 1
cautious, 1
selective, 1
editing, 1
downplay, 1
continuity, 2
dialectical, 1
death, 1
unique, 1
formulation, 2
endorsed, 1
pragmatic, 1
road, 2
operate, 1
canonical, 1
historian, 2
rosario, 1
romeo, 2
nineteenth-century, 1
extension, 1
premise, 1
genuinely, 1
davis, 2
gramscian, 2
translation, 1
independently, 1
mouffe, 5
seemingly, 1
heretical, 1
debt, 1
ambiguous, 1
leninism, 1
bobbio, 2
widely, 1
exploration, 1
categorize, 1
barrier, 1
anderson, 2
associate, 1
relevant, 1
consumer, 1
separately, 1
sociologist, 1
nicos, 2
poulantzas, 2
bob, 3
jessop, 4
permutation, 1
british, 1
raymond, 1
williams, 1
stuart, 2
inventive, 1
examine, 1
populist, 1
emergence, 1
thatcherism, 3
dynamic, 1
hall, 2
et, 2
al, 1
post-marxist, 1
popularity, 1
field, 3
ernesto, 2
laclau, 2
chantal, 3
recast, 1
multiple, 1
diverse, 1
poststructuralist, 1
discursive, 1
articulation, 1
foundation, 1
discard, 1
residual, 1
economism, 1
automatic, 1
privilege, 1
agency, 1
co-exist, 1
attract, 1
scholarly, 1
demise, 1
dissolution, 1
nuance, 1
inflection, 1
while, 1
appreciation, 1
relevance, 1
variety, 1
non-orthodox, 1
global, 2
economy, 2
gill, 2
west, 1
morton, 2
fonseca, 2
internal, 1
migrant, 1
modernity, 2
bottom, 1
periphery, 2
urbinati, 2
postcolonial, 3
quite, 1
originate, 1
srivastava, 2
bhattacharya, 2
further, 1
derek, 2
boothman, 2
minneapolis, 1
mn, 1
minnesota, 1
press, 16
hamish, 1
henderson, 1
trans, 7
london, 14
zwan, 1
lawrence, 6
wishart, 6
richard, 4
ed, 9
virginia, 1
cox, 1
york, 8
valentino, 1
gerratana, 1
vols, 1
nuova, 3
universale, 1
einaudi, 1
serie, 1
torino, 1
david, 1
forgacs, 1
geoffrey, 2
nowell-smith, 2
william, 1
boelhower, 1
ma, 2
harvard, 1
quintin, 3
hoare, 3
john, 4
mathews, 1
perry, 1
consideration, 1
nlb, 2
antinomy, 1
pareto, 1
blackwell, 1
darrow, 2
manchester, 2
norberto, 1
haven, 1
yale, 1
cultura, 2
e, 5
vita, 1
morale, 1
intermezzo, 1
polemici, 1
biblioteca, 2
laterza, 1
figli, 1
reprint, 1
bibliopolis, 3
alistair, 1
towards, 3
biography, 1
merlin, 1
atlantic, 1
highland, 1
nj, 1
croom, 1
helm, 1
joseph, 1
oxford, 1
clarendon, 1
marco, 1
routledge, 8
gianni, 1
officina, 1
gramsciana, 1
ipotesi, 1
sulla, 1
struttura, 1
dei, 1
saggi, 1
napoli, 2
guerra, 1
fede, 1
frammenti, 1
politici, 1
riccardo, 1
riccardi, 1
stephen, 1
marcus, 1
speak, 1
presentation, 1
hard, 1
renewal, 1
verso, 2
peter, 2
arbor, 2
mi, 2
pluto, 2
kevin, 1
bonnett, 1
simon, 1
bromley, 1
tom, 1
ling, 1
tale, 1
carl, 1
berg, 1
guido, 1
conteso, 1
interpretazioni, 1
dibatti, 1
polemiche, 1
edizione, 1
riveduta, 1
ampliata, 1
rom, 2
riuniti, 2
translate, 3
contested, 1
polemic, 1
braude, 1
leiden, 2
brill, 2
james, 2
esteve, 1
realist, 1
adam, 1
unravel, 1
kegan, 1
paul, 1
pouvoir, 1
politique, 1
sociales, 1
